leg_id,origin_id,origin,destination_id,destination,connection,mode,mode_label,mixed_mode,inferred,distance_miles,quality,effective_speed_miles_per_day,travel_days,risk_premium,freight_gp_per_100_lb,freight_gp_per_2000_lb
LEG-001118,tyraturos,Tyraturos,pyarados,Pyarados,Nethjet through Amruthar to Pyarados,road,road,False,False,103.249388,0.85,20.4,5.061245,0.24,0.903736,18.074716
LEG-001119,unthalass,Unthalass,gheldaneth,Gheldaneth,Unthalass to Gheldaneth trail,trail,trail,False,False,221.643087,0.7,13.3,16.664894,0.156,2.855016,57.100325
LEG-001120,unthalass,Unthalass,hardcastle,Hardcastle,Hardcastle branch to Unthalass via Road of Dust,trail,trail,False,False,495.346142,0.7,13.3,37.244071,0.2535,6.918783,138.375652
LEG-001121,urbreth,Urbreth,almraiven,Almraiven,Sea of Swords coasting run,sea,sea lane,False,False,188.159294,0.95,68.4,2.750867,0.243,0.443145,8.862897
LEG-001122,urbreth,Urbreth,calimport,Calimport,Sea of Swords coasting run,sea,sea lane,False,False,445.364401,0.95,68.4,6.511175,0.27,1.071687,21.433748
LEG-001123,urbreth,Urbreth,delselar,Delselar,Sea of Swords coasting run,sea,sea lane,False,False,536.142761,0.95,68.4,7.838344,0.216,1.235273,24.705458
LEG-001124,urbreth,Urbreth,halagard,Halagard,Sea of Swords coasting run,sea,sea lane,False,False,649.492856,0.95,68.4,9.49551,0.1485,1.413365,28.267296
LEG-001125,urbreth,Urbreth,lantan,Lantan,Calimshan-Lantan Coastal Run,sea,sea lane,False,False,961.27986,1.05,75.6,12.715342,0.1755,1.937116,38.742325
LEG-001126,urbreth,Urbreth,suldolphor,Suldolphor,Calimshan-Lantan Coastal Run,sea,sea lane,False,False,239.117649,1.05,75.6,3.162932,0.2565,0.515059,10.301188
LEG-001127,urbreth,Urbreth,tashluta,Tashluta,Sea of Swords coasting run,sea,sea lane,False,False,315.589132,0.95,68.4,4.613876,0.216,0.727117,14.542347
LEG-001128,urmlaspyr,Urmlaspyr,archenbridge,Archenbridge,caravan track,track,wilderness track,False,True,131.360915,0.7,12.6,10.425469,0.252,2.044051,40.881018
LEG-001129,urmlaspyr,Urmlaspyr,arrabar,Arrabar,Sea of Fallen Stars coasting run,sea,sea lane,False,False,555.608648,0.95,68.4,8.122933,0.162,1.223275,24.465496
LEG-001130,urmlaspyr,Urmlaspyr,daerlun,Daerlun,Proskur via Elversult and Teziir to Westgate,road,road,False,False,33.870489,0.85,20.4,1.660318,0.18,0.282121,5.642425
LEG-001131,urmlaspyr,Urmlaspyr,marsember,Marsember,The Inner Sea Run,sea,sea lane,False,False,197.56318,1.2,86.4,2.286611,0.162,0.344353,6.887052
LEG-001132,urmlaspyr,Urmlaspyr,saerloon,Saerloon,The Inner Sea Run,sea,sea lane,False,False,129.812942,1.2,86.4,1.502465,0.162,0.226264,4.525279
LEG-001133,urmlaspyr,Urmlaspyr,westgate,Westgate,The Dragonmere Ferry,ferry,ferry,False,False,52.022015,1.0,30.0,1.734067,0.228,0.268309,5.366175
LEG-001134,urmlaspyr,Urmlaspyr,wheloon,Wheloon,Daerlun to Selgaunt via Saerloon junction,road,road,False,False,90.301748,0.85,20.4,4.426556,0.21,0.771283,15.425663
LEG-001135,uthmere,Uthmere,dilpur,Dilpur,Ilmwatch south to Sarshel junction,road,road,False,False,237.168227,0.85,20.4,11.625893,0.24,2.07592,41.518391
LEG-001136,uthmere,Uthmere,ilmwatch,Ilmwatch,Trail's End to Ilmwatch road,road,road,False,False,32.442256,0.85,20.4,1.590307,0.24,0.283965,5.679303
LEG-001137,uthmere,Uthmere,mauberg_s_oak,Mauberg's Oak,Uthmere through the Great Dale to Kront,road,road,False,False,135.241083,0.85,20.4,6.629465,0.24,1.183757,23.675145
LEG-001138,uthmere,Uthmere,trail_s_end,Trail's End,Trail's End to Ilmwatch road,road,road,False,False,261.512762,0.85,20.4,12.819253,0.285,2.372075,47.441492
LEG-001139,vaelan,Vaelan,assur,Assur,Ormpе through Vaelan and Assur toward Shoun,trail,trail,False,False,36.925168,0.7,13.3,2.776328,0.156,0.475638,9.512767
LEG-001140,vaelan,Vaelan,ormpe,Ormpe,Ormpе through Vaelan and Assur toward Shoun,trail,trail,False,False,72.920183,0.7,13.3,5.482721,0.156,0.939295,18.785906
LEG-001141,valls,Valls,bloodstone_village,Bloodstone Village,Darmshall through Bloodstone Pass to Valls,trail,trail,False,False,102.380622,0.7,13.3,7.697791,0.429,1.630221,32.604425
LEG-001142,valls,Valls,trail_s_end,Trail's End,Valls to Praka trail,trail,trail,False,False,206.314388,0.7,13.3,15.51236,0.429,3.285173,65.70347
LEG-001143,velen,Velen,athkatla,Athkatla,Sea of Swords coasting run,sea,sea lane,False,False,256.062649,0.95,68.4,3.743606,0.2025,0.583419,11.668371
LEG-001144,velen,Velen,caer_corwell,Caer Corwell,Sea of Swords coasting run,sea,sea lane,False,False,344.124294,0.95,68.4,5.031057,0.2025,0.78406,15.681201
LEG-001145,velen,Velen,irphong,Irphong,local market ferry,ferry,ferry,False,True,100.410806,0.65,19.5,5.149272,0.216,0.788951,15.779018
LEG-001146,velen,Velen,lantan,Lantan,Sea of Swords coasting run,sea,sea lane,False,False,222.035763,0.95,68.4,3.246137,0.1755,0.494532,9.890641
LEG-001147,velen,Velen,murann,Murann,Sea of Swords coasting run,sea,sea lane,False,False,215.430383,0.95,68.4,3.149567,0.2565,0.512883,10.257661
LEG-001148,velen,Velen,nimbral,Nimbral,The Nimbral Run,sea+air,sea lane and skyship,True,False,471.51808,0.9,68.93011,6.840524,0.21555,7.890417,157.808347
LEG-001149,velen,Velen,zazesspur,Zazesspur,Sea of Swords coasting run,sea,sea lane,False,False,340.047644,0.95,68.4,4.971457,0.2295,0.792168,15.843357
LEG-001150,velprintalar,Velprintalar,airspur,Airspur,Sea of Fallen Stars coasting run,sea,sea lane,False,False,300.31292,0.95,68.4,4.39054,0.135,0.645831,12.916617
LEG-001151,velprintalar,Velprintalar,bezantur,Bezantur,The Inner Sea Run,sea,sea lane,False,False,450.346467,1.2,86.4,5.212343,0.162,0.784954,15.699078
LEG-001152,velprintalar,Velprintalar,cimbar,Cimbar,Sea of Fallen Stars coasting run,sea,sea lane,False,False,278.625519,0.95,68.4,4.073473,0.1215,0.592065,11.841291
LEG-001153,velprintalar,Velprintalar,furthinghome,Furthinghome,local market trail,trail,trail,False,True,68.938596,0.65,12.35,5.582073,0.117,0.924053,18.481059
LEG-001154,velprintalar,Velprintalar,lyrabar,Lyrabar,Sea of Fallen Stars coasting run,sea,sea lane,False,False,294.768859,0.95,68.4,4.309486,0.081,0.603749,12.074974
LEG-001155,velprintalar,Velprintalar,messemprar,Messemprar,Sea of Fallen Stars coasting run,sea,sea lane,False,False,470.079015,0.95,68.4,6.8725,0.189,1.059014,21.180276
LEG-001156,velprintalar,Velprintalar,relkath_s_foot,Relkath's Foot,local market trail,trail,trail,False,True,65.212652,0.65,12.35,5.280377,0.117,0.87411,17.482208
LEG-001157,velprintalar,Velprintalar,telflamm,Telflamm,Sea of Fallen Stars coasting run,sea,sea lane,False,False,207.971585,0.95,68.4,3.04052,0.1485,0.452568,9.051361
LEG-001158,voonlar,Voonlar,citadel_of_the_raven,Citadel of the Raven,Voonlar to Teshwave,road,road,False,False,111.702968,0.85,20.4,5.475636,0.285,1.013212,20.264233
LEG-001159,voonlar,Voonlar,mines_of_tethyamar,Mines of Tethyamar,Dagger Falls to Teshwave trail,trail,trail,False,False,168.222834,0.7,13.3,12.648333,0.273,2.386217,47.724337
LEG-001160,voonlar,Voonlar,teshwave,Teshwave,Tilverton through Shadowdale toward Voonlar,road,road,False,False,58.766402,0.85,20.4,2.880706,0.285,0.533046,10.660917
LEG-001161,voonlar,Voonlar,yulash,Yulash,Teshwave to Zhentil Keep,road,road,False,False,116.819582,0.85,20.4,5.72645,0.285,1.059622,21.192447
LEG-001162,warlock_s_crypt,Warlock's Crypt,orlumbor,Orlumbor,local market trail,trail,trail,False,True,95.135535,0.65,12.35,7.703282,0.312,1.497814,29.956277
LEG-001163,waterdeep,Waterdeep,amphail,Amphail,The Long Road,road,road,False,False,89.657842,1.1,26.4,3.39613,0.12,0.547728,10.954558
LEG-001164,waterdeep,Waterdeep,baldur_s_gate,Baldur's Gate,The Sword Coast Run,sea,sea lane,False,False,466.667955,1.2,86.4,5.401249,0.1215,0.785052,15.701043
LEG-001165,waterdeep,Waterdeep,caer_calidyrr,Caer Calidyrr,The Moonshae Crossing,sea+ferry,sea lane and ferry,True,False,496.194085,0.95,35.407059,14.013988,0.1416,2.110791,42.215817
LEG-001166,waterdeep,Waterdeep,daggerford,Daggerford,The Trade Way,road,road,False,False,128.404415,1.3,31.2,4.115526,0.15,0.681531,13.630623
LEG-001167,waterdeep,Waterdeep,goldenfields,Goldenfields,caravan track,track,wilderness track,False,True,90.226825,0.7,12.6,7.160859,0.147,1.286235,25.724699
LEG-001168,waterdeep,Waterdeep,leilon,Leilon,The High Road,road,road,False,False,232.216476,1.25,30.0,7.740549,0.165,1.298555,25.971091
LEG-001169,waterdeep,Waterdeep,mintarn,Mintarn,Sea of Swords coasting run,sea,sea lane,False,False,369.250186,0.95,68.4,5.398395,0.1755,0.822417,16.448347
LEG-001170,waterdeep,Waterdeep,neverwinter,Neverwinter,The Sword Coast Run,sea,sea lane,False,False,246.606671,1.2,86.4,2.854244,0.1215,0.414854,8.297081
LEG-001171,waterdeep,Waterdeep,orlumbor,Orlumbor,The Nelanther Passage,sea,sea lane,False,False,268.341424,1.0,72.0,3.726964,0.1485,0.554742,11.094845
LEG-001172,waterdeep,Waterdeep,red_larch,Red Larch,The Dessarin,river+road,river and road,True,False,109.158829,1.05,27.72,3.937909,0.205425,0.687614,13.75228
LEG-001173,waterdeep,Waterdeep,ruathym,Ruathym,Sea of Swords coasting run,sea,sea lane,False,False,640.981256,0.95,68.4,9.371071,0.2025,1.460425,29.208504
LEG-001174,waterdeep,Waterdeep,secomber,Secomber,The Delimbiyr Route,road,road,False,False,248.063218,0.85,20.4,12.159962,0.18,2.066221,41.324414
LEG-001175,well_of_dragons,Well of Dragons,darkhold,Darkhold,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,False,False,148.688458,0.7,13.3,11.179583,0.2145,2.012201,40.244018
LEG-001176,well_of_dragons,Well of Dragons,tilverton,Tilverton,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,False,False,347.024576,0.7,13.3,26.092073,0.156,4.470073,89.401463
LEG-001177,westgate,Westgate,alaghon,Alaghôn,The Vilhon Passage,sea,sea lane,False,False,454.087789,1.05,75.6,6.006452,0.243,0.967596,19.351924
LEG-001178,westgate,Westgate,arrabar,Arrabar,Sea of Fallen Stars coasting run,sea,sea lane,False,False,540.750959,0.95,68.4,7.905716,0.2565,1.287386,25.747715
LEG-001179,westgate,Westgate,daerlun,Daerlun,Daerlun to Selgaunt via Saerloon junction,road,road,False,False,64.518214,0.85,20.4,3.162658,0.285,0.585218,11.704363
LEG-001180,westgate,Westgate,marsember,Marsember,Sea of Fallen Stars coasting run,sea,sea lane,False,False,174.66883,0.95,68.4,2.553638,0.2565,0.415841,8.31681
LEG-001181,westgate,Westgate,suzail,Suzail,The Dawnpost,road,road,False,False,276.446896,1.15,27.6,10.016192,0.225,1.766856,35.337125
LEG-001182,westgate,Westgate,teziir,Teziir,The Dragonmere,sea,sea lane,False,False,112.929757,1.15,82.8,1.363886,0.3105,0.231643,4.63287
LEG-001183,westgate,Westgate,urmlaspyr,Urmlaspyr,The Dragonmere Ferry,ferry,ferry,False,False,52.022015,1.0,30.0,1.734067,0.228,0.268309,5.366175
LEG-001184,westgate,Westgate,wheloon,Wheloon,Daerlun to Cormyr road junction,road,road,False,False,128.856858,0.85,20.4,6.316513,0.315,1.196095,23.921897
LEG-001185,wheloon,Wheloon,arabel,Arabel,caravan track,track,wilderness track,False,True,201.945438,0.85,15.3,13.199048,0.252,2.587848,51.756953
LEG-001186,wheloon,Wheloon,archenbridge,Archenbridge,The Way of the Manticore,road,road,False,False,63.630496,1.0,24.0,2.651271,0.21,0.461957,9.239148
LEG-001187,wheloon,Wheloon,daerlun,Daerlun,Archenbridge to Daerlun,road,road,False,False,58.791156,0.85,20.4,2.881919,0.21,0.502146,10.042913
LEG-001188,wheloon,Wheloon,highmoon,Highmoon,caravan track,track,wilderness track,False,True,108.420339,0.7,12.6,8.604789,0.294,1.743678,34.873557
LEG-001189,wheloon,Wheloon,marsember,Marsember,The Starwater,river+barge,river and barge,True,False,208.920751,1.1,31.887059,6.551898,0.1911,0.80083,16.016602
LEG-001190,wheloon,Wheloon,saerloon,Saerloon,Daerlun to Selgaunt via Saerloon junction,road,road,False,False,152.280834,0.85,20.4,7.464747,0.21,1.300657,26.013149
LEG-001191,wheloon,Wheloon,selgaunt,Selgaunt,Archenbridge to Ordulin,road,road,False,False,205.736411,0.85,20.4,10.085118,0.195,1.735447,34.708943
LEG-001192,wheloon,Wheloon,suzail,Suzail,The Calantar's Way,road,road,False,False,292.310891,1.3,31.2,9.368939,0.15,1.551496,31.029925
LEG-001193,wheloon,Wheloon,urmlaspyr,Urmlaspyr,Daerlun to Selgaunt via Saerloon junction,road,road,False,False,90.301748,0.85,20.4,4.426556,0.21,0.771283,15.425663
LEG-001194,wheloon,Wheloon,westgate,Westgate,Daerlun to Cormyr road junction,road,road,False,False,128.856858,0.85,20.4,6.316513,0.315,1.196095,23.921897
LEG-001195,whitehorn,Whitehorn,citadel_of_the_raven,Citadel of the Raven,Whitehorn to Ride trail,trail,trail,False,False,102.865588,0.7,13.3,7.734255,0.468,1.682646,33.652918
LEG-001196,winterkeep,Winterkeep,bezantur,Bezantur,The Winterkeep-Bezantur Circle,teleport,teleportation circle,False,False,954.34007,0.95,4750.0,0.200914,0.051,50.678471,1013.569429
LEG-001197,winterkeep,Winterkeep,eltabbar,Eltabbar,The Winterkeep Circle,teleport,teleportation circle,False,False,754.653172,1.0,5000.0,0.150931,0.048,37.962073,759.241463
LEG-001198,winterkeep,Winterkeep,halarahh,Halarahh,The Halruaan Concordance,teleport,teleportation circle,False,False,2711.581181,0.85,4250.0,0.638019,0.03,157.718322,3154.366437
LEG-001199,winterkeep,Winterkeep,nimbral,Nimbral,The Nimbral Accord,teleport,teleportation circle,False,False,3483.846257,0.75,3750.0,0.929026,0.033,230.324044,4606.480874
LEG-001200,winterkeep,Winterkeep,sshamath,Sshamath,The Sshamath Gate,teleport,teleportation circle,False,False,2533.837457,0.65,3250.0,0.779642,0.054,197.218315,3944.366297
LEG-001201,xorhun,Xorhun,gildenglade,Gildenglade,Alaghon through Turmish to Hlondeth,road,road,False,False,148.387511,0.85,20.4,7.273898,0.165,1.220269,24.405381
LEG-001202,xorhun,Xorhun,hlondeth,Hlondeth,Alaghon through Turmish to Hlondeth,road,road,False,False,137.785996,0.85,20.4,6.754215,0.18,1.147676,22.953526
LEG-001203,yallasch,Yallasch,theymarsh,Theymarsh,Theymarsh to Yallash trail,trail,trail,False,False,85.46753,0.7,13.3,6.42613,0.39,1.32377,26.475399
LEG-001204,yartar,Yartar,amphail,Amphail,caravan track,track,wilderness track,False,True,137.372632,0.85,15.3,8.978603,0.273,1.789901,35.798015
LEG-001205,yartar,Yartar,goldenfields,Goldenfields,caravan track,track,wilderness track,False,True,131.396233,0.85,15.3,8.587989,0.252,1.683789,33.675772
LEG-001206,yartar,Yartar,grandfather_tree,Grandfather Tree,Evermoor Way: Triboar to Everlund,road,road,False,False,238.69558,0.85,20.4,11.700764,0.165,1.96292,39.258402
LEG-001207,yartar,Yartar,longsaddle,Longsaddle,Long Road: Mirabar to Waterdeep,road,road,False,False,183.024217,0.85,20.4,8.971775,0.21,1.563242,31.264843
LEG-001208,yartar,Yartar,nesme,Nesmé,The Evermoor Way,road,road,False,False,171.040258,0.95,22.8,7.501766,0.285,1.388127,27.762535
LEG-001209,yartar,Yartar,red_larch,Red Larch,The Dessarin,river+road,river and road,True,False,103.803372,1.05,27.72,3.74471,0.2988,0.70453,14.090597
LEG-001210,yartar,Yartar,stone_bridge,Stone Bridge,Evermoor Way: Triboar to Everlund,road,road,False,False,84.600744,0.85,20.4,4.147095,0.24,0.740505,14.810107
LEG-001211,yartar,Yartar,triboar,Triboar,The Evermoor Way,road,road,False,False,66.172582,0.95,22.8,2.902306,0.225,0.511967,10.239336
LEG-001212,yeshpek,Yeshpek,mintar,Mintar,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,False,False,179.74383,0.7,13.3,13.514574,0.351,2.705864,54.117272
LEG-001213,yeshpek,Yeshpek,tulmon,Tulmon,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,False,False,48.03353,0.7,13.3,3.611544,0.39,0.743971,14.879415
LEG-001214,yhaunn,Yhaunn,harrowdale_town,Harrowdale Town,Sea of Fallen Stars coasting run,sea,sea lane,False,False,144.886197,0.95,68.4,2.118219,0.162,0.318994,6.379873
LEG-001215,yhaunn,Yhaunn,ordulin,Ordulin,The Sembian Roads,road,road,False,False,56.262599,1.2,28.8,1.953562,0.15,0.32351,6.470199
LEG-001216,yhaunn,Yhaunn,procampur,Procampur,The Inner Sea Run,sea,sea lane,False,False,166.456511,1.2,86.4,1.92658,0.108,0.276651,5.533014
LEG-001217,yhaunn,Yhaunn,ravens_bluff,Ravens Bluff,Sea of Fallen Stars coasting run,sea,sea lane,False,False,160.709054,0.95,68.4,2.349548,0.1485,0.34972,6.994396
LEG-001218,yhaunn,Yhaunn,saerloon,Saerloon,Ordulin to Selgaunt,road,road,False,False,217.128894,0.85,20.4,10.643573,0.18,1.808556,36.171119
LEG-001219,yhaunn,Yhaunn,scardale,Scardale,Moonsea Ride junction via Essembra to Scardale,road,road,False,False,58.5235,0.85,20.4,2.868799,0.18,0.487466,9.749327
LEG-001220,yhaunn,Yhaunn,selgaunt,Selgaunt,The Inner Sea Run,sea,sea lane,False,False,138.152705,1.2,86.4,1.59899,0.1485,0.238003,4.760051
LEG-001221,yhaunn,Yhaunn,tantras,Tantras,Sea of Fallen Stars coasting run,sea,sea lane,False,False,138.015724,0.95,68.4,2.017774,0.135,0.296806,5.936129
LEG-001222,yhep,Yhep,dalelost,Dalelost,Ankhapur to Yhep trail,trail,trail,False,False,54.511742,0.7,13.3,4.098627,0.273,0.773241,15.464825
LEG-001223,ylraphon,Ylraphon,calaunt,Calaunt,Calaunt to Tantras and Ravens Bluff trail branches,trail,trail,False,False,48.711806,0.7,13.3,3.662542,0.156,0.627464,12.549275
LEG-001224,ylraphon,Ylraphon,dragon_falls,Dragon Falls,Calaunt to Tantras and Ravens Bluff trail branches,trail,trail,False,False,141.086018,0.7,13.3,10.607971,0.1755,1.848005,36.960103
LEG-001225,yulash,Yulash,teshwave,Teshwave,Voonlar to Yulash cross-road,road,road,False,False,81.76393,0.85,20.4,4.008036,0.36,0.784934,15.698675
LEG-001226,yulash,Yulash,voonlar,Voonlar,Teshwave to Zhentil Keep,road,road,False,False,116.819582,0.85,20.4,5.72645,0.285,1.059622,21.192447
LEG-001227,yulash,Yulash,zhentil_keep,Zhentil Keep,Teshwave to Zhentil Keep,road,road,False,False,21.633539,0.85,20.4,1.060468,0.36,0.207682,4.153639
LEG-001228,zazesspur,Zazesspur,athkatla,Athkatla,The Trade Way,road,road,False,False,366.46506,1.3,31.2,11.745675,0.21,2.046566,40.931328
LEG-001229,zazesspur,Zazesspur,castle_tethyr,Castle Tethyr,Trade Way: Mosstone to Zazesspur,road,road,False,False,46.895842,0.85,20.4,2.298816,0.24,0.410477,8.209531
LEG-001230,zazesspur,Zazesspur,darromar,Darromar,The Tethyrian Roads,road,road,False,False,271.312019,1.05,25.2,10.76635,0.18,1.829418,36.588364
LEG-001231,zazesspur,Zazesspur,memnon,Memnon,The Sword Coast Run,sea,sea lane,False,False,146.608902,1.2,86.4,1.696862,0.243,0.273352,5.467046
LEG-001232,zazesspur,Zazesspur,murann,Murann,The Sword Coast Run,sea,sea lane,False,False,209.390664,1.2,86.4,2.423503,0.243,0.390409,7.808178
LEG-001233,zazesspur,Zazesspur,myratma,Myratma,The Trade Way,road,road,False,False,120.88168,1.3,31.2,3.874413,0.24,0.691815,13.836303
LEG-001234,zazesspur,Zazesspur,velen,Velen,Sea of Swords coasting run,sea,sea lane,False,False,340.047644,0.95,68.4,4.971457,0.2295,0.792168,15.843357
LEG-001235,zhentil_keep,Zhentil Keep,elmwood,Elmwood,The Moonsea Run,sea,sea lane,False,False,230.29937,1.05,75.6,3.046288,0.27,0.501395,10.027893
LEG-001236,zhentil_keep,Zhentil Keep,elventree,Elventree,Yulash to Hillsfar,road,road,False,False,139.832798,0.85,20.4,6.854549,0.3,1.283172,25.663431
LEG-001237,zhentil_keep,Zhentil Keep,hillsfar,Hillsfar,The Moonsea Run,sea,sea lane,False,False,78.365809,1.05,75.6,1.036585,0.27,0.170614,3.412271
LEG-001238,zhentil_keep,Zhentil Keep,melvaunt,Melvaunt,Moonsea coasting run,sea,sea lane,False,False,115.710025,0.95,68.4,1.691667,0.2835,0.281395,5.627892
LEG-001239,zhentil_keep,Zhentil Keep,myth_drannor,Myth Drannor,caravan track,track,wilderness track,False,True,120.455178,0.7,12.6,9.559935,0.336,2.000107,40.002132
LEG-001240,zhentil_keep,Zhentil Keep,phlan,Phlan,Moonsea coasting run,sea,sea lane,False,False,74.109446,0.95,68.4,1.083471,0.297,0.182122,3.64244
LEG-001241,zhentil_keep,Zhentil Keep,teshwave,Teshwave,Zhentil Keep to Citadel of the Raven,trail,trail,False,False,110.18879,0.7,13.3,8.284871,0.468,1.802437,36.048735
LEG-001242,zhentil_keep,Zhentil Keep,yulash,Yulash,Teshwave to Zhentil Keep,road,road,False,False,21.633539,0.85,20.4,1.060468,0.36,0.207682,4.153639
LEG-001243,zindalankh,Zindalankh,khalab,Khalab,Skuld via Maerlar toward Khalab,road,road,False,False,87.391426,0.85,20.4,4.283893,0.12,0.690906,13.818127
